date,transfers,mint_count,burn_count,mint_volume,burn_volume,p2p_volume,issuance_count,issuance_volume,redemption_count,redemption_volume,internal_count,internal_volume,transfer_count,transfer_volume,unique_senders,unique_receivers,active_addresses,new_addresses,zeroed_addresses,resurrected_addresses,holders_gt0,circulating_supply,mean_balance,median_balance,gini,top10_share,top100_share,unique_senders_ex_hub,unique_receivers_ex_hub,active_addresses_ex_hub,new_addresses_ex_hub,zeroed_addresses_ex_hub,resurrected_addresses_ex_hub,holders_gt0_ex_hub,circulating_supply_ex_hub,mean_balance_ex_hub,median_balance_ex_hub,gini_ex_hub,top10_share_ex_hub,top100_share_ex_hub,holders_ge1,holders_ge1_ex_hub,holders_ge100,holders_ge100_ex_hub,holders_ge1000,holders_ge1000_ex_hub,holders_ge10000,holders_ge10000_ex_hub,n_lt_1k,val_lt_1k,n_lt_1k_ex_hub,val_lt_1k_ex_hub,n_1k_10k,val_1k_10k,n_1k_10k_ex_hub,val_1k_10k_ex_hub,n_10k_100k,val_10k_100k,n_10k_100k_ex_hub,val_10k_100k_ex_hub,n_100k_1m,val_100k_1m,n_100k_1m_ex_hub,val_100k_1m_ex_hub,n_ge_1m,val_ge_1m,n_ge_1m_ex_hub,val_ge_1m_ex_hub,share_holders_lt10k,share_holders_lt10k_ex_hub
2026-03-18,10192,0,0,0.0,0.0,6928950.729585651,15,1110276.0,3,494488.0,0,0.0,10174,5324186.729585651,125,9897,9972,68,73,11,45479,90034999.44613001,1979.7049065751228,200.0,0.893032666392827,0.27053048953828873,0.6325518806708671,118,9890,9964,67,73,11,45470,88670390.2650827,1950.085556742527,200.0,0.891472369834526,0.2737011737200162,0.6310364858915362,45372,45366,43415,43409,1997,1993,722,718,43482,10899052.273761066,43477,10898652.273761066,1275,4170685.288379691,1275,4170685.288379691,629,18713453.65813923,627,18546801.227433074,71,19894595.750108913,70,19785061.58574384,22,36357212.47574111,21,35269189.889765024,0.9841245409969437,0.9842093688146031
2026-03-19,571,0,0,0.0,0.0,7297828.992631848,13,486866.0,5,2086000.0,0,0.0,553,4724962.992631848,266,58,290,12,225,2,45268,88435865.44613001,1953.606641471459,200.0,0.8915205573232385,0.2747854962866343,0.6265026607008237,261,53,285,12,225,2,45259,85636327.84141943,1892.1391953295351,200.0,0.8880655245368735,0.2659845738445662,0.6185788340605947,45161,45155,43201,43195,2001,1997,723,719,43267,10856818.071288679,43262,10856418.071288677,1278,4182323.3605042514,1278,4182323.3605042514,630,18691419.010956585,628,18524766.58025043,73,20404411.82722764,72,20294877.66286257,20,34300893.17615284,19,31777942.166513506,0.9840284527701688,0.9841136569522084
2026-03-20,1634,0,0,0.0,0.0,6279131.491050217,12,792000.0,2,1003136.0,0,0.0,1620,4483995.491050217,1281,75,1300,16,1226,3,44061,88224729.44613,2002.3315277939673,200.0,0.8935721891253173,0.27703056429840456,0.6263584543366196,1269,62,1287,12,1226,3,44048,85680659.48410438,1945.1657165842803,200.0,0.8905571254077378,0.27153641914821297,0.6206213188482768,43946,43936,41985,41975,2011,2002,730,721,42050,10612056.596738163,42046,10611856.596738163,1281,4191447.7943453225,1281,4191447.7943453225,636,18760919.884902082,629,18502111.204205927,74,20219358.586608972,73,20109824.4222439,20,34440946.58353546,19,32265419.466571078,0.9834320600984998,0.9836314929168181
2026-03-21,2351,0,0,0.0,0.0,3768647.632136299,7,119000.0,1,701770.0,0,0.0,2343,2947877.632136299,2213,44,2229,5,2182,0,41884,87641959.44613,2092.4925853817685,200.0,0.8970493254523348,0.2812789464651057,0.6288993962597177,2206,37,2222,5,2182,0,41871,85104824.22793855,2032.5481652680505,200.0,0.8941313813450201,0.2758615138331673,0.623157962269716,41768,41758,39809,39799,2015,2006,729,720,39869,10175224.31469024,39865,10175024.31469024,1286,4223939.863837849,1286,4223939.863837849,636,18824819.88491208,629,18572111.204205927,73,19766137.36354487,72,19656603.1991798,20,34651838.01914497,19,32477145.64602474,0.9825947855983191,0.9828043275775596
2026-03-22,2535,0,0,0.0,0.0,3228593.5407577506,4,60000.0,5,1106000.0,0,0.0,2526,2062593.5407577504,2417,60,2427,2,2365,1,39522,86595959.44613,2191.0824210852184,200.0,0.9003171664540285,0.2730803622171887,0.6302293814077186,2407,51,2417,2,2365,1,39509,85116024.22793855,2154.3451929418247,200.0,0.8987446073826852,0.27671597460778596,0.6293890240126241,39405,39395,37447,37437,2012,2003,730,721,37510,9703883.27989411,37506,9703683.27989411,1282,4217931.577181416,1282,4217931.577181416,637,18798826.63491208,630,18523317.954205927,73,20227661.98204824,72,20118127.817683168,20,33647655.97209416,19,32552963.598973937,0.9815292748342695,0.9817509934445316
2026-03-23,2910,0,0,0.0,0.0,5859393.166561274,8,142000.0,1,4000.0,0,0.0,2901,5713393.166561274,2641,81,2667,9,2585,1,36947,86733959.44613001,2347.523735245893,200.0,0.9053804327936209,0.28172953240740184,0.6429881164386843,2629,67,2653,9,2585,1,36934,83674166.73625058,2265.5051371703735,200.0,0.9020647635961325,0.2818331782511309,0.6346762881877102,36831,36821,34873,34863,2010,2006,720,716,34937,9187917.780888194,34928,9186317.780888194,1290,4231978.997212958,1290,4231978.997212958,632,18745157.452492483,631,18649860.396786332,66,18133387.376935598,65,18023853.212570526,22,36435517.83860076,20,33582156.34879256,0.9805126261942783,0.9806140683381166
2026-03-24,3317,0,0,0.0,0.0,5478562.750871861,13,713000.0,2,503000.0,0,0.0,3302,4262562.750871861,3041,72,3063,3,2988,0,33962,86943959.44613001,2560.0364950865674,200.0,0.9109019778626296,0.2946065353205222,0.6511108527917742,3030,59,3050,3,2988,0,33949,83315367.41421068,2454.133182544719,200.0,0.9071991704299287,0.2904936519969802,0.6408055291699248,33845,33835,31886,31876,2019,2010,718,714,31943,8588557.324988514,31939,8588357.324988514,1301,4270401.588585852,1296,4258601.588585852,631,18774844.952492487,630,18679460.396786332,65,17695896.920590796,64,17586362.756225724,22,37614258.659472354,20,34202585.34762426,0.9788587244567458,0.9789684526790186
2026-03-25,12104,0,0,0.0,0.0,4715249.370599457,9,422000.0,3,115842.0,0,0.0,12092,4177407.370599457,2303,9691,11933,47,2239,10,31780,87250117.44613,2745.4410776000627,200.0,0.9143721376910177,0.2998191706119947,0.6565628142926142,2289,9678,11919,46,2239,10,31766,83518668.098935,2629.184288199175,200.0,0.9107440348803154,0.29441970497237396,0.6455498831327265,31663,31653,29708,29698,2023,2014,725,717,29757,8240482.967293829,29752,8240282.967293829,1298,4285808.468551466,1297,4276259.904186394,638,18738643.35249249,632,18586658.796786334,65,17825924.809294395,65,17825924.809294395,22,38159257.848497815,20,34589541.621374056,0.9771869100062933,0.9774286973493672
2026-03-26,2770,0,0,0.0,0.0,11603080.996113198,11,401000.0,3,1077999.0,0,0.0,2756,10124081.996113198,2515,75,2540,6,2463,1,29324,86573118.44613001,2952.2956774699906,200.0,0.9175837109178696,0.3037004804219166,0.6590863757225127,2504,64,2528,6,2462,1,29311,85095985.86530413,2903.2099165945933,200.0,0.9163130888157864,0.3056913312472094,0.656669875114341,29209,29200,27253,27244,2024,2016,728,721,27300,7749681.22863213,27295,7749481.22863213,1296,4272623.993349738,1295,4263075.428984666,642,18891650.352492485,636,18703458.796786334,64,17366865.20794247,64,17366865.20794247,22,38292297.66371317,21,37013105.20295853,0.9751739189742191,0.975401726314353
2026-03-27,1282,0,0,0.0,0.0,2188951.1743093,5,128000.0,0,0.0,0,0.0,1277,2060951.1743092996,1136,58,1157,2,1097,1,28230,86701118.44613001,3071.24046922175,200.0,0.9193557718849638,0.30731620184136194,0.6629343051223723,1127,49,1148,2,1097,1,28217,85248985.86530413,3021.192396970058,200.0,0.9181401188754537,0.309276007073753,0.66039440444037,28115,28106,26158,26149,2024,2016,729,722,26206,7529974.393602043,26201,7529774.393602043,1295,4276340.989617786,1294,4266792.425252713,643,18817657.352492485,637,18654465.796786334,64,17432487.294154968,64,17432487.294154968,22,38644658.41626271,21,37365465.95550807,0.9741764080765144,0.9744125881560761
2026-03-28,1355,0,0,0.0,0.0,17317429.26771382,10,1129000.0,2,355149.0,0,0.0,1343,15833280.267713819,774,69,799,6,727,2,27511,87474969.44613001,3179.6361254091094,201.68,0.9210379311063304,0.3114641894918903,0.6656521811697677,767,57,787,6,727,1,27497,84104727.98004267,3058.6874197200664,201.68,0.9181201250731017,0.31066052695100105,0.6576396380080304,27394,27384,25437,25427,2026,2017,730,722,25485,7385171.914460488,25480,7384971.914460488,1296,4287823.483331684,1295,4278274.918966611,643,18874069.83876261,637,18630878.28305646,65,17682583.75020846,65,17682583.75020846,22,39245320.45936675,20,36128019.11335066,0.9734651593907891,0.9737425901007383
2026-03-29,618,0,0,0.0,0.0,10659807.676912302,4,173000.0,1,3200.0,0,0.0,613,10483607.676912302,541,53,557,4,502,1,27014,87644769.44613,3244.4202800818093,224.97,0.9218919309369534,0.3107626808000665,0.6676779162286801,530,42,546,4,502,1,27000,84394727.98004267,3125.7306659275064,224.83,0.919092108177955,0.30949115887124656,0.6588228556085567,26896,26886,24939,24929,2027,2018,724,721,24987,7285042.498260039,24982,7284842.498260039,1303,4331580.076972184,1297,4294431.512607111,635,18609669.83876261,634,18514278.28305646,67,18181753.52095204,67,18181753.52095204,22,39236723.51118312,20,36119422.165167026,0.9731990819575035,0.9732962962962963
2026-03-30,641,0,0,0.0,0.0,5403902.116918604,13,1196900.0,3,223900.0,0,0.0,625,3983102.1169186034,407,72,435,3,363,2,26656,88617769.44613,3324.496152690951,247.64499999999998,0.9231747048861348,0.31075139500185733,0.6712601789227721,402,60,423,3,363,2,26642,84472699.955863,3170.659108019781,247.34,0.9196394488766232,0.30262562485275213,0.6595158901403585,26538,26528,24580,24570,2027,2018,733,725,24629,7213649.413239014,24624,7213449.413239014,1294,4282632.919982184,1293,4273084.355617112,644,18735907.33876261,638,18575078.28305646,66,17847484.296808325,66,17847484.296808325,23,40538095.47733786,21,36563603.60714209,0.9725015006002401,0.9727873282786578
2026-03-31,1292,0,0,0.0,0.0,5624873.406650646,17,1381000.0,3,1008200.0,0,0.0,1272,3235673.4066506457,1018,76,1050,17,972,0,25701,88990569.44613,3462.5333429100033,285.23,0.9245534266267944,0.3093982773665462,0.6708171113414141,1009,66,1040,17,972,0,25687,85860760.40549973,3342.576416300063,285.13,0.9220304222613664,0.3092466426752121,0.6628757941127639,25584,25574,23626,23616,2037,2028,732,728,23664,7020794.163502198,23659,7020594.163502196,1305,4356216.786384767,1300,4313868.222019695,641,18817161.763762612,639,18711278.28305646,68,18262867.84397981,68,18262867.84397981,23,40533528.888500616,21,37552151.89294157,0.9715186179526089,0.9716588157433721
2026-04-01,943,0,0,0.0,0.0,7133262.563657764,9,1005228.0,2,101000.0,0,0.0,932,6027034.563657764,672,66,698,4,634,2,25073,89894797.44613,3585.3227553994334,293.67,0.9261452590858797,0.31390166973814226,0.676327575155033,662,54,686,4,629,2,25064,85836371.27020451,3424.6876504230972,293.67,0.9228247461385565,0.3060083388843782,0.6645999580453114,24955,24950,22999,22994,2030,2026,729,726,23043,6897342.589715191,23038,6897142.589715191,1301,4298768.34168555,1300,4289219.777320477,636,18600356.13893532,635,18503160.15822917,70,18880203.356681645,70,18880203.356681645,23,41218127.0191123,21,37266645.38825804,0.9709248992940613,0.9710341525694223
2026-04-02,1025,0,0,0.0,0.0,3645421.050451692,13,1301000.0,1,100000.0,0,0.0,1011,2244421.050451692,867,59,898,6,838,11,24252,91095797.44613001,3756.217938567129,327.865,0.927888548389112,0.3128937205208901,0.6818503964748645,863,49,888,6,838,6,24238,87004626.12192225,3589.5959287862966,327.735,0.9247338878360704,0.3051865589352855,0.6708039293785971,24134,24124,22177,22167,2043,2034,731,728,22209,6730774.821623668,22204,6730574.821623668,1312,4364568.34168555,1306,4321619.777320477,637,18486748.67698309,636,18389386.44627694,70,19010402.619100675,70,19010402.619100675,24,42503302.98673702,22,38552642.457600504,0.9698581560283688,0.9699645185246307
2026-04-03,788,0,0,0.0,0.0,8878016.871650774,14,2184000.0,5,270594.0,0,0.0,769,6423422.871650773,558,52,584,12,529,1,23736,93009203.44613001,3918.486832074908,339.25,0.9299652333860214,0.3058305944799932,0.6925385276792423,548,49,574,12,524,1,23727,89695032.12192227,3780.2938475965047,339.25,0.9275532677550031,0.3037014732073152,0.6846019766467919,23618,23613,21661,21656,2037,2033,728,725,21699,6628717.129283546,21694,6628517.1292835465,1309,4317663.34168555,1308,4308114.777320477,634,18250366.159958914,633,18153003.929252766,67,18364882.89126022,67,18364882.89126022,27,45447573.92394176,25,42240513.39480525,0.9693292888439501,0.9694440932271252
2026-04-04,597,0,0,0.0,0.0,16886940.838289313,9,418000.0,7,1815000.0,0,0.0,581,14653940.838289313,113,67,130,6,63,0,23679,91612203.44613001,3868.9219750044344,340.6,0.9292387463332351,0.3143206661187846,0.6951878402668885,107,60,123,6,63,0,23670,88136338.97262813,3723.5462176860215,340.655,0.9266242177211171,0.31122776615001885,0.6866525624123597,23559,23554,21604,21599,2031,2027,719,716,21648,6618450.021675448,21643,6618250.021675447,1312,4321716.286338974,1311,4312167.721973901,630,18084347.282309663,629,17986878.23177935,62,16788567.102107532,62,16788567.102107532,27,45799122.75369839,25,42430475.8950919,0.9696355420414714,0.9697507393324883
2026-04-05,247,0,0,0.0,0.0,5427620.668430204,10,324000.0,2,1012000.0,0,0.0,235,4091620.668430203,46,54,64,9,5,0,23683,90924203.44613001,3839.2181499864887,340.6,0.9287650491105318,0.3151544282264414,0.6959503906381999,40,48,57,9,5,0,23674,87609249.72262813,3700.6526029664665,340.655,0.9262447933839106,0.3133348649739008,0.6879534779605326,23564,23559,21608,21603,2034,2030,718,715,21649,6618472.578069815,21644,6618272.5780698145,1316,4323408.035200745,1315,4313859.470835673,630,17903587.926058114,629,17806029.6255278,62,17420055.615890402,62,17420055.615890402,26,44658679.29091093,24,41451032.43230444,0.9696828949035173,0.969798090732449
2026-04-06,556,0,0,0.0,0.0,26437774.915580418,23,1313774.0,4,2302756.0,0,0.0,529,22821244.915580418,53,78,86,20,7,1,23697,89935221.44613001,3795.215489139132,343.42,0.927844184462484,0.316471532471055,0.6902256946603818,45,69,77,20,7,1,23688,86943438.61300309,3670.3579286137747,343.64,0.9255342646552474,0.31718860629768086,0.6831007884062905,23578,23573,21621,21616,2046,2042,721,718,21651,6619129.638730597,21646,6618929.638730597,1325,4354474.660327004,1324,4344926.095961932,633,18086016.449982047,632,17988451.415014237,63,17413663.34290991,63,17413663.34290991,25,43461937.35418044,23,40577468.12038642,0.9695742077056168,0.9696892941573793
2026-04-07,374,0,0,0.0,0.0,12334281.371699644,21,1378000.0,7,439666.0,0,0.0,346,10516615.371699644,52,73,82,17,7,0,23707,90873555.44613001,3833.1950666946473,344.34,0.9285132707864716,0.3194302260674642,0.694249151414927,46,66,75,17,7,0,23698,86756607.03779276,3660.925269549867,344.40999999999997,0.9252999588853009,0.3114361285867079,0.6832940134941708,23587,23582,21631,21626,2056,2052,720,717,21651,6618701.97460851,21646,6618501.974608509,1336,4395694.555112738,1335,4386145.990747666,631,17870270.16187568,630,17771688.852446545,64,17961128.394821525,64,17961128.394821525,25,44027760.35971155,23,40019141.82516851,0.9696292234361159,0.9697442822179086
2026-04-08,559,0,0,0.0,0.0,21437878.76571616,16,168000.0,15,4069428.0,0,0.0,528,17200450.76571616,61,81,89,17,8,3,23719,86972127.44613001,3666.7704138509216,344.93,0.9250005503865912,0.285847441687766,0.6734741901855298,53,72,80,17,8,3,23710,84333096.7170611,3556.8577274171703,344.945,0.9228309277579829,0.28849958723096764,0.6669123837981825,23602,23597,21648,21643,2074,2070,728,725,21645,6618691.392448858,21640,6618491.392448858,1346,4418411.673856176,1345,4408863.109491104,637,18261541.279329866,636,18162955.650463235,66,17812722.971876502,66,17812722.971876502,25,39860760.1286186,23,37330063.592781395,0.9693073063788524,0.9694221847321806
2026-04-09,369,0,0,0.0,0.0,12475494.407302981,12,643000.0,9,1463398.0,0,0.0,348,10369096.407302981,47,58,66,9,4,1,23725,86151729.44613001,3631.263622597682,344.8,0.9243981481854256,0.2908058483237369,0.6740328074311027,41,52,60,9,4,1,23716,84467355.74675061,3561.618980719793,344.8,0.9230456755838545,0.2943650133896936,0.6711829920123084,23606,23601,21650,21645,2077,2073,726,723,21648,6617527.543282936,21643,6617327.543282935,1351,4423542.074473457,1350,4413993.510108385,637,18141567.764753804,636,18042982.13588717,65,17915665.297480904,64,17528818.25208786,24,39053426.7661389,23,37864234.305384256,0.9693993677555321,0.9695142519817844
2026-04-10,327,0,0,0.0,0.0,5709458.359311905,13,781000.0,5,36273.0,0,0.0,309,4892185.359311905,46,60,67,11,5,1,23732,86896456.44613001,3661.5732532500424,344.945,0.9249025540661525,0.291338214755458,0.6743112350164556,39,52,59,11,5,1,23723,85211783.72432137,3591.9480556557505,344.96,0.9235727238405956,0.2948778318046692,0.6714917037916089,23614,23609,21656,21651,2085,2081,731,728,21647,6617138.669578382,21642,6616938.669578382,1354,4427731.494834559,1353,4418182.930469487,640,18156329.416973494,639,18057656.28810686,67,18378998.37515264,66,17991939.80733037,24,39316258.48959093,23,38127066.02883628,0.9691977077363897,0.9693124815579817
2026-04-11,314,0,0,0.0,0.0,14937637.042852476,8,1222000.0,4,656872.0,0,0.0,302,13058765.042852476,48,63,69,9,4,0,23737,87461584.44613001,3684.6098683965965,345.07,0.9252569434693625,0.2881320060021818,0.6733058049174437,40,54,59,8,4,0,23727,86021023.27284116,3625.4487829410023,345.07,0.9241573319400441,0.2917556704043739,0.6714294318676908,23619,23613,21662,21656,2090,2086,732,729,21647,6617450.561104504,21641,6616500.56114276,1358,4441316.976779685,1357,4431768.412414612,639,18214424.39338927,638,18115707.514522642,69,18987910.740263876,68,18759925.47092313,24,39200481.77459266,23,38097121.31383802,0.9691620676580865,0.9692755089138956
2026-04-12,140,0,0,0.0,0.0,1922893.049269651,8,107000.0,4,553979.0,0,0.0,128,1261914.049269651,37,42,51,7,3,0,23741,87014605.44613001,3665.1617642951014,345.07,0.9249472338271649,0.292018401608262,0.6751476511914727,32,37,46,7,3,0,23731,85574044.27284116,3606.002455557758,345.07,0.9238351868396522,0.29572641743460754,0.6732924830864615,23623,23617,21666,21660,2092,2088,728,725,21649,6618489.794680039,21643,6617539.794718295,1364,4462833.516791252,1363,4453284.952426179,637,18085575.64835131,636,17986858.769484676,67,18437840.487354945,66,18209855.2180142,24,39409865.99895245,23,38306505.5381978,0.9693357482835601,0.9694492436054106
2026-04-13,396,0,0,0.0,0.0,3049577.3758819858,17,719000.0,3,187739.0,0,0.0,376,2142838.3758819858,55,213,223,20,8,8,23761,87545866.44613001,3684.435269817348,345.07,0.92527346049187,0.2921658688162384,0.6743286253796118,46,205,213,20,8,8,23751,86333033.29585691,3634.922036792426,345.07,0.9243659369425724,0.29623138090268647,0.673338131400058,23642,23636,21679,21673,2102,2098,731,728,21659,6621211.986600606,21653,6620261.986638862,1371,4469254.203946946,1370,4459705.639581873,640,18320716.477296516,638,18121742.352104887,67,18556769.646781985,67,18556769.646781985,24,39577914.13150394,23,38574553.6707493,0.9692353015445477,0.9693486590038314
2026-04-14,385,0,0,0.0,0.0,3250301.6361746704,7,51000.0,5,349746.0,0,0.0,373,2849555.6361746704,55,62,80,9,10,1,23761,87247120.44613,3671.8623141336643,345.07,0.9250707851654093,0.29220660200266496,0.6764480418571469,50,55,73,9,10,1,23751,85616987.03335673,3604.7739898680784,345.07,0.9237899379841714,0.2928568851594543,0.6739022864729574,23643,23637,21679,21673,2102,2098,731,728,21659,6621301.882085085,21653,6620351.882123341,1371,4474603.604920078,1370,4465055.040555004,642,18233071.175665557,640,18034096.787973735,65,18423959.1833784,65,18423959.1833784,24,39494184.60008088,23,38073524.13932623,0.9692353015445477,0.9693486590038314
2026-04-15,377,0,0,0.0,0.0,10235785.075649397,8,669000.0,4,641215.0,0,0.0,365,8925570.075649397,53,64,73,3,6,1,23759,87274905.44613001,3673.3408580382174,345.21,0.9250861425676266,0.28993819542889715,0.6773890977174204,45,55,63,3,6,1,23749,85266167.00347787,3590.305570907317,345.21,0.9234888295374892,0.29300798908323006,0.6734184706362096,23642,23636,21678,21672,2103,2099,732,729,21656,6620924.956253704,21650,6619974.956291961,1371,4478447.591720405,1370,4468899.027355332,642,18056463.4446287,641,17957481.239336878,66,18814740.86224863,65,18236143.64996979,24,39304328.59127855,23,37983668.13052391,0.969190622500947,0.9693039706935029
2026-04-16,287,0,0,0.0,0.0,5630798.914505673,16,1531000.0,5,42939.0,0,0.0,266,4056859.9145056726,46,58,66,6,5,1,23761,88762966.44613001,3735.657861459114,345.0,0.9263224191292815,0.2998878604379537,0.6820290157592793,41,51,59,6,5,1,23751,86594889.0733322,3645.947079000135,345.0,0.9246474668999265,0.3036931615055326,0.6776421670597191,23645,23639,21676,21670,2101,2097,737,734,21660,6620955.129752733,21654,6620005.129790988,1364,4455787.1005687,1363,4446238.536203627,647,18147305.574680578,646,18048297.119388755,66,18919982.547472186,65,18182072.655047677,24,40618936.093655795,23,39298275.632901154,0.9689827869197425,0.9690960380615553
2026-04-17,449,0,0,0.0,0.0,6531832.868108233,6,38730.0,3,687401.0,0,0.0,440,5805701.868108233,46,56,65,9,6,2,23766,88114295.44613001,3707.5778610674915,345.07,0.9256947837884361,0.2930281502976194,0.6770840825665677,40,49,58,8,6,2,23755,85946817.5532653,3618.051675574208,345.07,0.9239891519516729,0.296687059213096,0.6725417009127345,23648,23642,21681,21675,2106,2102,740,737,21660,6619877.854843232,21653,6618927.854881489,1366,4459103.18952834,1365,4449554.625163266,648,18174527.508615997,647,18075516.20791104,68,19040817.883785006,67,18303510.316706732,24,39819969.00935742,23,38499308.548602775,0.9688630817133721,0.9689749526415491
2026-04-18,323,0,0,0.0,0.0,6192689.087225635,9,165000.0,2,208469.0,0,0.0,312,5819220.087225635,37,46,49,3,3,2,23768,88070826.44613,3705.4369928529954,345.21500000000003,0.9256251087773013,0.29719545294452476,0.6770411258938531,30,40,42,3,3,2,23757,86221374.5532653,3629.303975807775,345.22,0.9241874658542625,0.2998512704077795,0.6737033568372544,23651,23645,21684,21678,2111,2107,741,738,21657,6619246.659696824,21650,6618296.65973508,1370,4472829.276372228,1369,4463280.712007156,650,18251179.014570963,649,18152167.713866007,67,18553322.33863375,66,18134040.771555476,24,40174249.15685623,23,38853588.69610159,0.9688236284079434,0.9689354716504609
2026-04-19,171,0,0,0.0,0.0,3407545.817310401,6,673000.0,0,0.0,0,0.0,165,2734545.817310401,42,54,62,4,2,2,23772,88743826.44613001,3733.124114341663,345.375,0.9260107355861054,0.29169832742393836,0.674306811968936,37,49,56,4,2,2,23761,87101039.50085653,3665.7143849525078,345.45,0.9247717523886165,0.29589219460600724,0.6717184714195912,23654,23648,21688,21682,2115,2111,747,744,21657,6619199.199912978,21650,6618249.199951232,1368,4464503.37108282,1367,4454954.806717748,654,18519557.182319723,653,18420458.381614767,69,19254140.949278094,68,18834859.382199816,24,39886425.74353638,23,38772517.730372965,0.9685764765270065,0.9686881865241362
2026-04-20,294,0,0,0.0,0.0,9047826.397123247,12,1074000.0,5,293802.0,0,0.0,277,7680024.397123247,64,73,86,6,8,7,23777,89524024.44613,3765.1522246763675,345.21,0.9266191505699138,0.29037881931829157,0.676292174519477,57,66,78,6,8,7,23766,88651472.82776922,3730.180628956039,345.21500000000003,0.9260321736134115,0.29323687120002523,0.6765993770076479,23658,23652,21688,21682,2116,2112,745,742,21661,6618803.437537471,21654,6617853.437575725,1371,4475551.81056845,1370,4466003.246203378,650,18385272.033616,649,18286084.857911043,72,21048516.645118985,70,20285650.766789977,23,38995880.5192891,23,38995880.5192891,0.9686671993943727,0.968778927880165
2026-04-21,332,0,0,0.0,0.0,14633150.633041704,11,1401000.0,4,83729.0,0,0.0,317,13148421.633041704,46,51,58,5,5,1,23778,90841295.44613,3820.3926085511816,345.21,0.9276744937163008,0.29324980334366496,0.6812184339765787,39,44,51,5,5,1,23767,89704614.02058199,3774.334750729246,345.21,0.9269032143311488,0.29696568360407016,0.680631314289936,23657,23651,21688,21682,2116,2112,744,741,21662,6618291.70302082,21655,6617341.703059075,1372,4471960.145717965,1371,4462411.581352893,649,18368278.573174834,648,18269091.39746988,72,21743572.999154992,70,20716577.313638754,23,39639192.025061384,23,39639192.025061384,0.968710572798385,0.9688223166575504
2026-04-22,321,0,0,0.0,0.0,19508730.39462296,14,2142000.0,5,2057473.0,0,0.0,302,15309257.394622957,48,73,80,14,8,2,23786,90925822.44613,3822.6613321336076,345.21,0.9277777924601044,0.29434848167724287,0.6832269065361667,42,66,73,14,8,2,23775,89663214.3194114,3771.323420374822,345.21,0.9269083742671653,0.29849340094958826,0.6822291537956982,23661,23655,21691,21685,2121,2117,743,740,21665,6617359.26752616,21658,6616409.267564416,1378,4487416.07331671,1377,4477867.508951638,649,18298078.711160988,649,18298078.711160988,70,20759090.61185321,67,19506981.04946143,24,40763877.78227293,24,40763877.78227293,0.9687631379803245,0.9688748685594112
2026-04-23,240,0,0,0.0,0.0,13717996.757948888,14,1200406.0,4,875524.0,0,0.0,222,11642066.757948888,47,61,67,7,6,0,23787,91250704.44613,3836.1585927662163,345.21,0.9279970964731296,0.2922787229450932,0.6850093040658699,42,55,61,7,6,0,23776,89513209.94546506,3764.8557345838267,345.21,0.9267574073735378,0.2965881035155943,0.6823639287322892,23663,23657,21695,21689,2123,2119,743,740,21664,6618162.703757297,21657,6617212.703795552,1380,4499999.723099526,1379,4490451.158734454,651,18424960.471109286,651,18424960.471109286,67,20036942.18480888,65,19432032.434507057,25,41670639.36335501,24,40548553.17731871,0.9687644511708076,0.9688761776581427
2026-04-24,372,0,0,0.0,0.0,11866823.754230898,8,1238000.0,2,750706.0,0,0.0,362,9878117.754230898,49,59,69,2,8,1,23782,91737998.44613,3857.455152894205,344.98,0.9286251011054678,0.3083655046478352,0.693652340449795,44,54,64,2,8,1,23771,88242202.1689101,3712.1787963867782,345.0,0.9259781964917454,0.30959633379599577,0.6850348034349294,23656,23650,21690,21684,2117,2113,736,733,21665,6618659.418719873,21658,6617709.418758128,1381,4503031.848495424,1380,4493483.284130352,649,18282029.84857699,649,18282029.84857699,60,16630519.077003397,59,16529517.339864992,27,45703758.25333431,25,42319462.277579635,0.9690522243713733,0.969164107525977
2026-04-25,284,0,0,0.0,0.0,19763062.72290861,7,159000.0,6,1956723.0,0,0.0,271,17647339.72290861,46,55,62,6,3,1,23786,89940275.44613,3781.2274214298322,344.98,0.9271293795580875,0.29398559643258254,0.6855127999864931,40,48,55,6,3,1,23775,87123544.7993772,3664.502410068442,345.0,0.9249479304771846,0.29360508268106916,0.6789092214557121,23658,23652,21693,21687,2120,2116,738,735,21666,6618019.913840583,21659,6617069.913878838,1382,4508931.848495424,1381,4499383.284130352,649,18258113.63116099,649,18258113.63116099,63,18113986.465180602,61,17169062.39591805,26,42441223.587452404,25,40579915.57428898,0.9689733456655175,0.9690851735015773
2026-04-26,157,0,0,0.0,0.0,4459421.761868429,5,656000.0,1,377285.0,0,0.0,151,3426136.7618684294,41,50,58,4,6,1,23785,90218990.44613001,3793.10449636872,344.96,0.9273577802012749,0.2926608959254246,0.6860761435962739,36,43,51,4,6,1,23774,87080923.50251661,3662.8637798652567,344.98,0.9249204167921933,0.2933172915496384,0.6783292385405908,23657,23651,21689,21683,2121,2117,739,736,21664,6615699.222018976,21657,6614741.356327088,1382,4503080.548520077,1381,4493531.984155005,651,18403113.63116099,651,18403113.63116099,61,17128198.084412504,60,17027195.9034741,27,43568898.96001745,25,40542340.62739943,0.9689299978978347,0.9690418103810886
