date,transfers,mint_count,burn_count,mint_volume,burn_volume,p2p_volume,issuance_count,issuance_volume,redemption_count,redemption_volume,internal_count,internal_volume,transfer_count,transfer_volume,unique_senders,unique_receivers,active_addresses,new_addresses,zeroed_addresses,resurrected_addresses,holders_gt0,circulating_supply,mean_balance,median_balance,gini,top10_share,top100_share,unique_senders_ex_hub,unique_receivers_ex_hub,active_addresses_ex_hub,new_addresses_ex_hub,zeroed_addresses_ex_hub,resurrected_addresses_ex_hub,holders_gt0_ex_hub,circulating_supply_ex_hub,mean_balance_ex_hub,median_balance_ex_hub,gini_ex_hub,top10_share_ex_hub,top100_share_ex_hub,holders_ge1,holders_ge1_ex_hub,holders_ge100,holders_ge100_ex_hub,holders_ge1000,holders_ge1000_ex_hub,holders_ge10000,holders_ge10000_ex_hub,n_lt_1k,val_lt_1k,n_lt_1k_ex_hub,val_lt_1k_ex_hub,n_1k_10k,val_1k_10k,n_1k_10k_ex_hub,val_1k_10k_ex_hub,n_10k_100k,val_10k_100k,n_10k_100k_ex_hub,val_10k_100k_ex_hub,n_100k_1m,val_100k_1m,n_100k_1m_ex_hub,val_100k_1m_ex_hub,n_ge_1m,val_ge_1m,n_ge_1m_ex_hub,val_ge_1m_ex_hub,share_holders_lt10k,share_holders_lt10k_ex_hub
2026-01-04,764,0,0,0.0,0.0,42533934.0256805,67,4537900.0,27,5061877.0,0,0.0,670,32934157.0256805,326,264,376,31,84,8,35584,160420839.35766745,4508.229523315745,200.0,0.9593542242729213,0.4929890212974964,0.8028932768139982,297,229,340,31,84,8,35553,130689671.43652084,3675.911215270746,200.0,0.9504127713450454,0.4242735048426161,0.7680022424408459,34098,34075,30233,30213,2013,1995,704,687,33571,7516077.510598067,33558,7514524.469512859,1309,4173554.2590551246,1308,4171646.0597423594,569,15742120.892712906,560,15559733.263359636,105,29149425.928323254,99,27195390.85248646,30,103839660.76697807,28,76248376.7914195,0.9802158273381295,0.9806767361404101
2026-01-05,906,0,0,0.0,0.0,47252777.257963106,83,7321205.0,31,6240389.0,0,0.0,792,33691183.257963106,300,355,420,34,31,12,35599,161501655.35766742,4536.6907878779575,200.0,0.9594941849823376,0.47803689255870196,0.8003932284794433,270,317,381,34,31,12,35568,135620461.04080132,3812.990919950554,200.0,0.9520421864103071,0.4114194722857187,0.7717663300935298,34107,34084,30237,30217,2029,2011,711,694,33570,7515858.056925435,33557,7514270.245524515,1318,4199477.899252604,1317,4197416.010420355,572,15897386.32909299,563,15712900.311425189,109,31533505.32326348,102,29447497.682011742,30,102355427.74913293,29,78748376.7914195,0.9800275288631703,0.9804880791722898
2026-01-06,1168,0,0,0.0,0.0,123907390.60246973,114,9303309.0,30,9591091.0,0,0.0,1024,105012990.60246973,386,391,461,36,50,9,35594,161213873.35766745,4529.242944250926,200.0,0.959389632805516,0.481202944175849,0.7990550736445682,357,353,423,36,50,9,35563,130681113.2299563,3674.636932484782,200.0,0.95022074953792,0.41624257506698314,0.7621053260203453,34097,34074,30233,30212,2050,2032,721,705,33544,7508343.443756242,33531,7506636.7120501185,1329,4237593.253149748,1327,4225570.874821091,583,16166845.833457643,575,15985481.334648343,111,31602829.43771692,105,29646910.337094896,27,101698261.38958688,25,73316513.97134185,0.9797437770410743,0.9801760256446307
2026-01-07,1242,0,0,0.0,0.0,76988232.29152915,85,11129300.0,15,4097549.30116,0,0.0,1142,61761382.99036914,562,337,642,34,275,11,35364,168245624.0565074,4757.539420215683,200.0,0.9613114397464041,0.5015376391136451,0.810032862028523,529,297,602,34,275,11,35333,134472255.63598642,3805.8544600228233,200.0,0.9519134691453376,0.4310708800985058,0.772045695473799,33855,33832,29994,29972,2060,2042,716,700,33304,7460089.443916848,33291,7458246.896211884,1344,4301097.439822351,1342,4290499.113993695,582,16287524.02129782,574,16056568.65005707,107,31125588.67319539,101,29136111.841585495,27,109071324.47827502,25,77530829.13413826,0.9797534215586472,0.9801884923442674
2026-01-08,1171,0,0,0.0,0.0,106698118.81153473,77,15107465.143942924,25,7531269.0,0,0.0,1069,84059384.66759181,453,400,607,73,165,11,35283,175821820.20045036,4983.187943214873,200.0,0.9628095629500355,0.5021677572451331,0.8133781810730409,421,360,567,73,165,11,35252,139141439.99021393,3947.0509471863706,200.0,0.9533185104450703,0.4309802353483043,0.7738989298948017,33770,33748,29899,29878,2109,2091,761,746,33174,7429656.535191404,33161,7428732.884306104,1348,4346875.22889607,1345,4329722.851377316,622,16412321.600160547,615,16218144.174571523,110,31559618.86014886,104,29588295.839285895,29,116073347.97605346,27,81576544.2406731,0.9784315392682028,0.97883808010893
2026-01-09,923,0,0,0.0,0.0,72568631.42034434,76,12231100.0,28,10205484.0,0,0.0,819,50132047.42034434,342,306,436,53,91,11,35256,177847436.20045036,5044.458707750464,200.0,0.963137579682237,0.49892514476273847,0.8095501820242059,313,270,398,53,90,11,35226,139294901.91828594,3954.3207266872746,200.0,0.9532296433801183,0.4257427162603657,0.7657649348093133,33738,33717,29858,29839,2141,2124,769,755,33115,7413028.077896352,33102,7412273.293895626,1372,4384338.738135145,1369,4368368.930537283,623,16637751.768010065,616,16428407.765892282,116,31527032.247109897,111,29745625.567756157,30,117885285.36929889,28,81340226.36020459,0.9781881098252779,0.9785669675807642
2026-01-10,1120,0,0,0.0,0.0,43585103.638663255,52,4815905.0,22,5117693.0,0,0.0,1046,33651505.638663255,571,279,636,28,318,4,34970,177545648.20045036,5077.084592520742,200.0,0.9633946884431112,0.49620654588327034,0.8131754278941221,538,243,600,28,318,4,34940,139035366.77579483,3979.260640406263,200.0,0.9535320924880982,0.4121526143511314,0.7696402168563677,33440,33419,29555,29536,2148,2131,758,745,32822,7350359.292863011,32809,7349528.069925145,1390,4414510.7911780495,1386,4387934.983580188,616,16425453.52361329,610,16335211.949312668,112,32826769.84539708,107,31004121.45737207,30,116528554.74739891,28,79958570.31560476,0.9783242779525307,0.978677733257012
2026-01-11,1052,0,0,0.0,0.0,41199491.68557787,58,3273000.0,20,6592961.689148386,0,0.0,974,31333529.996429484,449,294,531,36,205,6,34807,174225686.511302,5005.478395475106,200.0,0.9627286915972539,0.485868733251658,0.8069688128043359,418,257,493,36,205,6,34777,140141478.86473596,4029.71730927728,200.0,0.9539410185153555,0.4096002694498187,0.7685147038185468,33273,33252,29397,29377,2176,2159,769,754,32631,7313154.617385965,32618,7312288.008908087,1407,4451079.974473143,1405,4441048.053809998,626,16651108.733550992,618,16506088.72328445,114,33910848.67075415,108,31231385.664650574,29,111899494.5151377,28,80650668.41408284,0.9779067428965438,0.9783190039393852
2026-01-12,1076,0,0,0.0,0.0,84130610.29859078,88,6139434.0,29,7286133.0,0,0.0,959,70705043.29859078,355,322,422,36,78,5,34770,173078987.51130193,4977.825352640262,200.0,0.9625128101738664,0.4701604821488606,0.807229599184063,326,286,385,36,78,5,34740,146067938.85363457,4204.603881797196,200.0,0.9558550722192832,0.42375843157945425,0.7796682547026186,33234,33213,29356,29336,2183,2166,770,756,32587,7305726.7275352515,32574,7304142.014621449,1413,4490102.740749625,1410,4469971.855086478,629,16688053.263377376,622,16544920.232008375,111,31447750.804772764,106,29614381.062742677,30,113147353.97486694,28,88134523.68917558,0.9778544722461893,0.9782383419689119
2026-01-13,1213,0,0,0.0,0.0,80212350.54842156,88,11340117.0,29,4411304.0,0,0.0,1096,64460929.54842156,424,430,578,49,116,18,34721,180007800.511302,5184.4071458570315,200.0,0.9634967503919624,0.44276588237457,0.8047630596576596,393,392,540,49,116,18,34691,151139734.5191261,4356.741936500132,200.0,0.9568414843297066,0.4063690200401957,0.7761746682006261,33180,33159,29293,29272,2272,2254,853,837,32449,7270659.872407196,32437,7269127.887233419,1419,4548361.271716448,1417,4538191.553952034,708,17810368.069205154,699,17556529.123081,111,31113817.818045724,107,29674040.47132938,34,119264593.47992747,31,92101845.48353024,0.9754327352322801,0.9758727047360987
2026-01-14,1048,0,0,0.0,0.0,102246108.02983114,80,11701500.0,34,13465929.0,0,0.0,934,77078679.02983114,417,330,504,33,125,16,34645,178243371.511302,5144.851248702612,200.0,0.9631832533918897,0.43216190731608856,0.801178917431995,388,294,468,33,125,16,34615,150363429.9355269,4343.880685700618,200.0,0.9566749268746286,0.395166285695144,0.7731335892274304,33097,33076,29215,29194,2277,2259,848,833,32368,7257634.619481333,32356,7256557.275335354,1429,4576219.406386027,1426,4556209.426522518,701,17840379.722556934,693,17581289.249237824,114,32089057.654492795,109,29766857.90085878,33,116480080.10838489,31,91202516.08357242,0.9755231635156588,0.9759352881698685
2026-01-15,1723,0,0,0.0,0.0,94952067.7244331,87,13036313.30116,23,6414225.0,0,0.0,1613,75501529.42327309,419,911,1067,604,118,11,35142,184865459.81246197,5260.527568506686,200.0,0.9650446511360007,0.44647289185726546,0.8075673962115347,390,875,1031,604,118,11,35112,153312292.66780442,4366.378806898053,200.0,0.9581667042106475,0.40239183686879015,0.7768438277058625,33037,33016,29145,29124,2292,2274,854,839,32850,7242038.316306796,32838,7241163.291368386,1438,4602142.861874689,1435,4583217.816251373,710,18301602.344260678,702,18024017.067198977,110,32186065.975491725,105,29826085.564287182,34,122533610.3145281,32,93637808.92869845,0.9756985942746571,0.9761050353155616
2026-01-16,1293,0,0,0.0,0.0,151543372.79225597,93,17659326.0,21,6471658.0,0,0.0,1179,127412388.79225597,556,339,634,41,244,2,34941,196053127.81246197,5610.97644064171,200.0,0.9671641465374818,0.4691679556639279,0.819613995143162,520,301,596,41,244,2,34911,167519850.72738343,4798.4833069056585,200.0,0.961836872183617,0.4387153617467637,0.7962783043506829,32825,32804,28933,28912,2305,2287,855,845,32636,7194537.433986089,32624,7193601.975029664,1450,4648757.770522153,1442,4597549.107576372,713,18373887.265771452,710,18242358.00206838,106,30447542.336245175,101,28883643.785825722,36,135388403.0059371,34,108602697.8568833,0.9755301794453507,0.9757955945117585
2026-01-17,873,0,0,0.0,0.0,87603625.60144357,60,9110000.0,24,12224562.0,0,0.0,789,66269063.60144357,323,286,385,31,55,9,34926,192938565.81246197,5524.210210515432,200.0,0.9665546039043789,0.4608174594999303,0.8127863919343942,295,250,349,31,55,9,34896,165628660.88091785,4746.350896404111,200.0,0.9613084836694546,0.42512648326088615,0.789624062918421,32810,32789,28907,28886,2314,2296,868,858,32612,7188116.016531162,32600,7187159.218301687,1446,4632812.411939092,1438,4579248.878049641,724,18819767.48860369,721,18687677.47825868,108,32406563.2076548,103,30665233.585805893,36,129891306.68773322,34,104509341.72050193,0.975147454618336,0.9754126547455296
2026-01-18,895,0,0,0.0,0.0,60357886.94031914,64,6234300.0,20,6059769.0,0,0.0,811,48063817.94031914,315,283,368,26,51,5,34906,193113096.81246197,5532.375431514983,200.0,0.9665658012576465,0.45311335360659843,0.8115018149036783,288,254,338,26,51,5,34876,165121271.22202963,4734.5243497542615,200.0,0.9611727821706446,0.4203766699093446,0.7874783902503508,32787,32766,28880,28859,2326,2308,874,863,32580,7177791.348012038,32568,7176786.838958576,1452,4636457.999268031,1445,4592860.22066858,726,18590058.427501038,722,18448133.15785768,112,32977124.58352104,107,31260819.34492079,36,129731664.45415983,34,103642671.659624,0.9749613247006246,0.9752551898153458
2026-01-19,1129,0,0,0.0,0.0,62007453.56922724,98,9118800.0,22,5935808.46657,0,0.0,1009,46952845.102657236,305,387,450,104,29,8,34989,196296088.34589195,5610.222879930606,200.0,0.9670157169310508,0.4476899855080264,0.8100462566873399,274,352,415,104,29,8,34959,167558350.4087709,4792.996092816467,200.0,0.9616423563000304,0.4156218418455173,0.7859743929885448,32861,32840,28893,28873,2345,2327,885,875,32644,7176541.903230479,32632,7175703.854317553,1460,4679436.397725911,1452,4626485.461689224,733,18693560.32245054,730,18563283.601648938,115,34661691.34004913,110,32327215.503328897,37,131084858.3824359,35,104865661.98778626,0.9747063362771157,0.9749706799393575
2026-01-20,1192,0,0,0.0,0.0,87474283.52992396,88,12016503.0,25,8045609.0,0,0.0,1079,67412171.52992396,393,387,549,104,122,6,34977,200266982.34589195,5725.676368639161,200.0,0.9676762709890758,0.43310282847510945,0.8087923116676697,361,348,509,104,122,6,34947,174520425.7494231,4993.860009426362,200.0,0.9631544334361969,0.39831488136594345,0.7881051978513586,32846,32825,28813,28794,2357,2340,884,871,32620,7158893.644611007,32607,7157925.06755444,1473,4705607.736868726,1469,4679258.375803996,727,18674964.006254595,720,18501983.675658878,119,36221501.81521837,115,34877670.974616624,38,133506015.14293925,36,109303587.65578914,0.9747262486777025,0.9750765444816436
2026-01-21,1175,0,0,0.0,0.0,95082560.4130664,87,10660084.0,44,17223978.11932588,0,0.0,1044,67198498.29374053,428,324,509,45,127,13,34908,193703088.22656608,5548.959786483501,200.0,0.9667433403648942,0.4426226660318586,0.804325690361083,396,285,470,45,127,13,34878,168645176.4361931,4835.288045076928,200.0,0.9620566741505744,0.4078548790652011,0.7831647162286248,32771,32750,28722,28702,2350,2333,873,859,32558,7144606.717685294,32545,7143559.07942382,1477,4736512.240111167,1474,4716538.157082608,718,18443044.973067615,710,18237831.75694608,116,35196584.11799986,112,33867271.986478694,39,128182340.17770213,37,104679975.45626193,0.974991405981437,0.9753712942255863
2026-01-22,1038,1,0,345000000.0,0.0,72374890.93136463,92,11124362.275044266,38,13774000.094033608,0,0.0,907,47476528.56228675,295,316,389,55,27,7,34943,191053450.40757674,5467.574347010181,200.0,0.9663699626203333,0.4493988434554389,0.8057752836558085,264,279,352,54,27,7,34912,161852167.9222535,4636.00389328178,200.0,0.9606065019376321,0.41163438769826166,0.7802414043025523,32809,32787,28728,28706,2357,2339,873,857,32586,7145126.268685408,32573,7143909.126089549,1484,4731839.143560385,1482,4721385.385066915,724,18594276.682471387,715,18378806.012437865,113,35983716.281020254,110,35426748.164348,36,124598492.03183933,32,96181319.2343112,0.9750164553701742,0.9754525664527957
2026-01-23,1711,0,0,0.0,0.0,175365448.46052507,124,13363517.0,38,16008625.0,0,0.0,1549,145993306.46052507,510,524,655,135,97,11,34992,188408342.40757674,5384.3262004908765,200.0,0.9657937207124608,0.4767461368494157,0.7994500201253586,476,484,614,135,97,11,34961,150678973.7245601,4309.9160128303,200.0,0.9575567020340214,0.3984187547609801,0.7592218581928595,32847,32825,28730,28710,2420,2402,892,876,32572,7137808.723459513,32559,7136682.257384021,1528,4796598.062598939,1526,4786128.805796349,743,19366971.242767543,734,19135188.7522413,116,35971302.29435894,112,34468476.147271216,33,121135662.0843918,30,85152497.76186723,0.9745084590763603,0.9749435084808787
2026-01-24,1423,0,0,0.0,0.0,121869348.13859384,102,11591234.0,26,8140168.0,0,0.0,1295,102137946.13859384,525,416,656,84,190,12,34898,191859408.40757677,5497.719307913828,200.0,0.9663724400779217,0.44285787164807877,0.801960710016261,491,375,615,84,190,12,34867,165357837.02896428,4742.531248141919,200.0,0.961296144800633,0.41036112131787117,0.7795515111867889,32748,32726,28619,28598,2458,2439,902,885,32440,7108341.787550002,32428,7107246.275113087,1556,4840203.387403126,1554,4830152.755739258,752,19583924.983807236,742,19226740.185929604,116,34559989.95726089,112,33536771.36176221,34,125766948.2915555,31,100656926.45042011,0.97415324660439,0.9746178334815154
2026-01-25,1088,0,0,0.0,0.0,52447660.36050758,76,8283506.0,27,5139746.0,0,0.0,985,39024408.36050758,342,329,448,65,37,7,34933,195003168.40757674,5582.205032707661,200.0,0.9668398908549083,0.4449892507650116,0.8032737057536888,308,290,407,64,37,7,34901,164841743.34574524,4723.123788594746,200.0,0.9610952573851916,0.40041368538131134,0.7775223262650125,32770,32747,28625,28602,2479,2459,901,884,32454,7106735.896077326,32442,7105623.242411727,1578,4946285.5448681535,1575,4928829.302773181,751,19564624.83666863,741,19203437.289921947,116,36373552.94298902,112,35361308.17240563,34,127011969.18697362,31,98242545.33823279,0.9742077691581027,0.9746712128592304
2026-01-26,1448,0,0,0.0,0.0,161340863.2094001,92,12660021.0,37,7389490.3,0,0.0,1319,141291351.90940008,375,374,457,58,36,6,34961,200273699.10757676,5728.488862091381,200.0,0.9677131497181365,0.4604865607774241,0.8079683769503088,339,336,419,58,36,6,34929,170126570.21748227,4870.6395893808085,200.0,0.9623045482700904,0.42094133265956435,0.7840135592018749,32784,32761,28626,28603,2478,2458,904,887,32483,7108945.144025251,32471,7107694.540101757,1574,4932070.534495048,1571,4914814.280084904,754,19593267.43958257,745,19324299.11783845,116,36983875.99662484,111,36043389.65810317,34,131655539.99284902,31,102736372.62135401,0.9741426160578931,0.9746056285607948
